movie_id,movie_name,certificate,genre,description,directors,stars
tt1197628,Observe and Report,R,"Action, Comedy, Crime            ","Bi-polar mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective is recruited to close the case.",Jody Hill,"     Seth Rogen, Anna Faris, Ray Liotta, Michael Peña"
tt0462200,Black Snake Moan,R,"Drama, Music            ","A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite finding it.",Craig Brewer,"     Christina Ricci, Samuel L. Jackson, Justin Timberlake, S. Epatha Merkerson"
tt0089755,Out of Africa,U,"Biography, Drama, Romance            ","In 20th-century colonial Kenya, a Danish baroness/plantation owner has a passionate love affair with a free-spirited big-game hunter.",Sydney Pollack,"     Meryl Streep, Robert Redford, Klaus Maria Brandauer, Michael Kitchen"
tt0401997,Breach,PG-13,"Biography, Crime, Drama            ","FBI upstart Eric O'Neill enters into a power game with his boss, Robert Hanssen, an agent who was put on trial for selling secrets to the Soviet Union.",Billy Ray,"     Chris Cooper, Ryan Phillippe, Dennis Haysbert, Laura Linney"
tt0120913,Titan A.E.,PG,"Animation, Action, Adventure            ",A young man learns that he has to find a hidden Earth ship before an enemy alien species does in order to secure the survival of humanity.,"Don Bluth, Gary Goldman","     Matt Damon, Drew Barrymore, Bill Pullman, Jim Breuer"
tt0237534,Le pacte des loups,R,"Action, Adventure, Drama            ","In 18th-century France, the Chevalier de Fronsac and his Native American friend Mani are sent to the Gevaudan province at the king's behest to investigate the killings of hundreds by a mysterious beast.",Christophe Gans,"     Samuel Le Bihan, Mark Dacascos, Jérémie Renier, Vincent Cassel"
tt0120053,The Saint,A,"Action, Adventure, Romance            ","Simon ""The Saint"" Templar (Val Kilmer), is a thief for hire, whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government, as well as the woman who holds its secret.",Phillip Noyce,"     Val Kilmer, Elisabeth Shue, Rade Serbedzija, Valeriy Nikolaev"
tt2364841,Runner Runner,R,"Crime, Mystery, Thriller            ","When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.",Brad Furman,"     Ben Affleck, Justin Timberlake, Gemma Arterton, Anthony Mackie"
tt2051879,Europa Report,PG-13,"Adventure, Drama, Mystery            ",An international crew of astronauts undertakes a privately funded mission to search for life on Jupiter's fourth largest moon.,Sebastián Cordero,"     Sharlto Copley, Michael Nyqvist, Christian Camargo, Embeth Davidtz"
tt0104815,El mariachi,R,"Action, Crime, Thriller            ",A traveling mariachi is mistaken for a murderous criminal and must hide from a gang bent on killing him.,Robert Rodriguez,"     Carlos Gallardo, Consuelo Gómez, Jaime de Hoyos, Peter Marquardt"
tt0219699,The Gift,R,"Drama, Fantasy, Horror            ",A fortune teller with extrasensory perception is asked to help find a young woman who has mysteriously disappeared.,Sam Raimi,"     Cate Blanchett, Katie Holmes, Keanu Reeves, Giovanni Ribisi"
tt0457400,Land of the Lost,UA,"Action, Adventure, Comedy            ","A space-time vortex sucks scientist Rick Marshall, his assistant Holly and a survivalist Will into a world populated by dinosaurs and painfully slow creatures called Sleestaks.",Brad Silberling,"     Will Ferrell, Danny McBride, Anna Friel, Jorma Taccone"
tt0258153,S1m0ne,U,"Comedy, Drama, Sci-Fi            ","A producer's film is endangered when his star walks off, so he decides to digitally create an actress to substitute for the star, becoming an overnight sensation that everyone thinks is a real person.",Andrew Niccol,"     Al Pacino, Catherine Keener, Rachel Roberts, Benjamin Salisbury"
tt0139809,The Thirteenth Floor,R,"Mystery, Sci-Fi, Thriller            ",A computer scientist running a virtual reality simulation of 1937 becomes the primary suspect when his colleague and mentor is murdered.,Josef Rusnak,"     Craig Bierko, Gretchen Mol, Armin Mueller-Stahl, Vincent D'Onofrio"
tt0085794,The King of Comedy,U,"Comedy, Crime, Drama            ","Rupert Pupkin is a passionate yet unsuccessful comic who craves nothing more than to be in the spotlight and to achieve this, he stalks and kidnaps his idol to take the spotlight for himself.",Martin Scorsese,"     Robert De Niro, Jerry Lewis, Diahnne Abbott, Sandra Bernhard"
tt0053472,À bout de souffle,U,"Crime, Drama            ","A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he reunites with a hip American journalism student and attempts to persuade her to run away with him to Italy.",Jean-Luc Godard,"     Jean-Paul Belmondo, Jean Seberg, Van Doude, Jean-Luc Godard"
tt0360201,Wimbledon,PG-13,"Comedy, Romance, Sport            ","A pro tennis player has lost his ambition and has fallen in rank to 119. Fortunately for him, he meets a young player on the women's circuit who helps him recapture his focus for Wimbledon.",Richard Loncraine,"     Kirsten Dunst, Paul Bettany, Jon Favreau, Sam Neill"
tt0101921,Fried Green Tomatoes,U,Drama            ,A housewife who is unhappy with her life befriends an old lady at a nursing home and is enthralled by the tales she tells of people she used to know.,Jon Avnet,"     Kathy Bates, Jessica Tandy, Mary Stuart Masterson, Mary-Louise Parker"
tt0388125,In Her Shoes,UA,"Comedy, Drama, Romance            ","Strait-laced Rose breaks off relations with her party girl sister, Maggie, over an indiscretion involving Rose's boyfriend. The chilly atmosphere is broken with the arrival of Ella, the grandmother neither sister knew existed.",Curtis Hanson,"     Toni Collette, Cameron Diaz, Shirley MacLaine, Anson Mount"
tt1441952,Salmon Fishing in the Yemen,UA,"Comedy, Drama, Romance            ",A fisheries expert is approached by a consultant to help realize a sheik's vision of bringing the sport of fly-fishing to the desert and embarks on an upstream journey of faith and fish to prove the impossible possible.,Lasse Hallström,"     Ewan McGregor, Emily Blunt, Amr Waked, Kristin Scott Thomas"
tt1893256,Hummingbird,A,"Action, Crime, Drama            ",A damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity.,Steven Knight,"     Jason Statham, Agata Buzek, Vicky McClure, Benedict Wong"
tt0445990,Invincible,PG,"Biography, Drama, Sport            ","Based on the story of Vince Papale, a 30-year-old bartender from South Philadelphia who overcame long odds to play for the NFL's Philadelphia Eagles in 1976.",Ericson Core,"     Mark Wahlberg, Greg Kinnear, Elizabeth Banks, Kevin Conway"
tt0087277,Footloose,U,"Drama, Music, Romance            ","A city teenager moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",Herbert Ross,"     Kevin Bacon, Lori Singer, John Lithgow, Dianne Wiest"
tt0421082,Control,R,"Biography, Drama, Music            ","A profile of Ian Curtis, the enigmatic singer of Joy Division whose personal, professional, and romantic troubles led him to commit suicide at the age of 23.",Anton Corbijn,"     Sam Riley, Samantha Morton, Craig Parkinson, Alexandra Maria Lara"
tt0329774,xXx: State of the Union,U,"Action, Adventure, Crime            ","Darius Stone, a new agent in the xXx program, is sent to Washington, D.C. to stop a coup attempt against the President of the United States.",Lee Tamahori,"     Ice Cube, Samuel L. Jackson, Willem Dafoe, Scott Speedman"
tt0077766,Jaws 2,A,"Adventure, Horror, Thriller            ",Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,Jeannot Szwarc,"     Roy Scheider, Lorraine Gary, Murray Hamilton, Joseph Mascolo"
tt0476964,The Brave One,R,"Action, Crime, Drama            ","Struggling to recover emotionally from a brutal assault that killed her fiancé and left her in a coma, a radio personality begins a quest for vengeance against the perpetrators that leaves a bloody trail across New York City.",Neil Jordan,"     Jodie Foster, Terrence Howard, Naveen Andrews, Nicky Katt"
tt0385307,Miss Congeniality 2: Armed & Fabulous,U,"Action, Comedy, Crime            ","Gracie Hart abandons the life of a field agent to become the public face of the FBI. Yet, when Cheryl Frasier and Stan Fields are kidnapped, she is determined to rescue them, along with her reluctant partner.",John Pasquin,"     Sandra Bullock, Regina King, William Shatner, Enrique Murciano"
tt2109184,Paranormal Activity 4,A,"Horror, Mystery            ","It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.","Henry Joost, Ariel Schulman","     Stephen Dunham, Katie Featherston, Matt Shively, Brendon Eggertsen"
tt0096734,The 'Burbs,U,"Comedy, Mystery, Thriller            ",An overstressed suburbanite and his neighbors are convinced that the new family on the block is part of a murderous Satanic cult.,Joe Dante,"     Tom Hanks, Bruce Dern, Carrie Fisher, Corey Feldman"
tt1666801,The Duff,UA,"Comedy, Romance            ","A high school senior instigates a social pecking order revolution after finding out that she has been labeled the DUFF - Designated Ugly Fat Friend - by her prettier, more popular counterparts.",Ari Sandel,"     Mae Whitman, Bella Thorne, Robbie Amell, Allison Janney"
tt2277860,Finding Dory,U,"Animation, Adventure, Comedy            ",Friendly but forgetful blue tang Dory begins a search for her long-lost parents and everyone learns a few things about the real meaning of family along the way.,"Andrew Stanton, Angus MacLane","     Ellen DeGeneres, Albert Brooks, Ed O'Neill, Kaitlin Olson"
tt1321511,Oldboy,A,"Action, Drama, Mystery            ","Obsessed with vengeance, a man sets out to find out why he was kidnapped and locked into solitary confinement for twenty years without reason.",Spike Lee,"     Josh Brolin, Elizabeth Olsen, Samuel L. Jackson, Sharlto Copley"
tt0106965,Free Willy,PG,"Adventure, Drama, Family            ","When a boy learns that a beloved killer whale is to be killed by the aquarium owners, the boy risks everything to free the whale.",Simon Wincer,"     Jason James Richter, Lori Petty, Michael Madsen, Jayne Atkinson"
tt1185416,When in Rome,PG-13,"Comedy, Romance            ","Beth is a young, ambitious New Yorker who is completely unlucky in love. However, on a whirlwind trip to Rome, she impulsively steals some coins from a reputed fountain of love, and is then aggressively pursued by a band of suitors.",Mark Steven Johnson,"     Kristen Bell, Josh Duhamel, Anjelica Huston, Danny DeVito"
tt0380389,Goal!,PG,"Drama, Romance, Sport            ",The extremely talented Santiago Muñez is spotted by a Newcastle United scout and given a chance at professional football.,"Danny Cannon, Michael Winterbottom","     Kuno Becker, Alessandro Nivola, Anna Friel, Leonardo Guerra"
tt0103919,Candyman,A,"Horror, Thriller            ","The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth.",Bernard Rose,"     Virginia Madsen, Xander Berkeley, Tony Todd, Kasi Lemmons"
tt0082495,Halloween II,A,Horror            ,"While Dr. Loomis hunts for Michael Myers, a traumatized Laurie is rushed to Haddonfield Memorial Hospital, and The Shape is not far behind her.",Rick Rosenthal,"     Jamie Lee Curtis, Donald Pleasence, Charles Cyphers, Jeffrey Kramer"
tt0427470,The Lookout,R,"Crime, Drama, Thriller            ","Chris is a once promising high school athlete whose life is turned upside down following a tragic accident. As he tries to maintain a normal life, he takes a job as a janitor at a bank, where he ultimately finds himself caught up in a planned heist.",Scott Frank,"     Joseph Gordon-Levitt, Jeff Daniels, Matthew Goode, Isla Fisher"
tt0404030,Everything Is Illuminated,PG-13,"Comedy, Drama            ","A young Jewish American man, with the help of an eccentric local, endeavors to find the woman who saved his grandfather during World War II in a Ukrainian village that was ultimately razed by the Nazis.",Liev Schreiber,"     Elijah Wood, Eugene Hutz, Boris Lyoskin, Jonathan Safran Foer"
